8.0 49.5 12.0
8.0 62.0 11.5
8.0 49.5 11.5
9.0 62.0 12.5
8.0 44.5 12.5
8.0 62.0 11.0
8.0 57.0 12.5
9.0 49.5 12.5
9.0 62.0 12.0
8.0 69.5 12.5
8.0 49.5 11.0
8.0 44.5 12.0
8.0 62.0 10.5
8.0 57.0 12.0
9.0 49.5 12.0
8.0 69.5 12.0
9.0 62.0 11.5
8.0 49.5 10.5
8.0 44.5 11.5
8.0 62.0 10.0
10.0 62.0 12.5
8.0 57.0 11.5
9.0 49.5 11.5
8.0 69.5 11.5
9.0 44.5 12.5
9.0 62.0 11.0
8.0 44.5 11.0
8.0 49.5 10.0
10.0 49.5 12.5
9.0 57.0 12.5
10.0 62.0 12.0
8.0 57.0 11.0
8.0 62.0 9.5
9.0 69.5 12.5
9.0 49.5 11.0
9.0 44.5 12.0
8.0 69.5 11.0
9.0 62.0 10.5
10.0 49.5 12.0
8.0 44.5 10.5
9.0 57.0 12.0
10.0 62.0 11.5
8.0 49.5 9.5
9.0 69.5 12.0
11.0 62.0 12.5
8.0 57.0 10.5
9.0 49.5 10.5
8.0 62.0 9.0
9.0 44.5 11.5
8.0 69.5 10.5
10.0 49.5 11.5
9.0 62.0 10.0
9.0 57.0 11.5
8.0 44.5 10.0
10.0 44.5 12.5
10.0 62.0 11.0
11.0 49.5 12.5
11.0 62.0 12.0
9.0 69.5 11.5
8.0 49.5 9.0
8.0 57.0 10.0
10.0 57.0 12.5
9.0 44.5 11.0
9.0 49.5 10.0
8.0 69.5 10.0
10.0 69.5 12.5
10.0 49.5 11.0
8.0 62.0 8.5
9.0 57.0 11.0
10.0 44.5 12.0
9.0 62.0 9.5
11.0 49.5 12.0
10.0 62.0 10.5
8.0 44.5 9.5
11.0 62.0 11.5
9.0 69.5 11.0
12.0 62.0 12.5
10.0 57.0 12.0
8.0 57.0 9.5
9.0 44.5 10.5
8.0 49.5 8.5
10.0 69.5 12.0
9.0 49.5 9.5
10.0 49.5 10.5
10.0 44.5 11.5
8.0 69.5 9.5
11.0 49.5 11.5
9.0 57.0 10.5
12.0 49.5 12.5
11.0 44.5 12.5
8.0 62.0 8.0
9.0 62.0 9.0
10.0 62.0 10.0
11.0 62.0 11.0
12.0 62.0 12.0
10.0 57.0 11.5
9.0 69.5 10.5
8.0 44.5 9.0
11.0 57.0 12.5
10.0 69.5 11.5
9.0 44.5 10.0
8.0 57.0 9.0
11.0 69.5 12.5
10.0 44.5 11.0
8.0 49.5 8.0
9.0 49.5 9.0
10.0 49.5 10.0
11.0 49.5 11.0
12.0 49.5 12.0
13.0 62.0 12.5
9.0 57.0 10.0
11.0 44.5 12.0
8.0 69.5 9.0
12.0 62.0 11.5
11.0 62.0 10.5
10.0 57.0 11.0
10.0 62.0 9.5
9.0 69.5 10.0
9.0 62.0 8.5
11.0 57.0 12.0
10.0 69.5 11.0
8.0 62.0 7.5
8.0 44.5 8.5
11.0 69.5 12.0
13.0 49.5 12.5
9.0 44.5 9.5
12.0 49.5 11.5
10.0 44.5 10.5
13.0 62.0 12.0
11.0 49.5 10.5
11.0 44.5 11.5
8.0 57.0 8.5
10.0 49.5 9.5
12.0 44.5 12.5
12.0 62.0 11.0
9.0 57.0 9.5
9.0 49.5 8.5
11.0 62.0 10.0
10.0 57.0 10.5
8.0 49.5 7.5
8.0 69.5 8.5
11.0 57.0 11.5
12.0 57.0 12.5
10.0 62.0 9.0
9.0 69.5 9.5
10.0 69.5 10.5
14.0 62.0 12.5
13.0 49.5 12.0
11.0 69.5 11.5
9.0 62.0 8.0
12.0 69.5 12.5
12.0 49.5 11.0
13.0 62.0 11.5
8.0 44.5 8.0
9.0 44.5 9.0
10.0 44.5 10.0
11.0 44.5 11.0
12.0 44.5 12.0
11.0 49.5 10.0
8.0 62.0 7.0
12.0 62.0 10.5
10.0 49.5 9.0
8.0 57.0 8.0
9.0 57.0 9.0
10.0 57.0 10.0
11.0 57.0 11.0
12.0 57.0 12.0
11.0 62.0 9.5
14.0 49.5 12.5
9.0 49.5 8.0
14.0 62.0 12.0
13.0 49.5 11.5
8.0 69.5 8.0
9.0 69.5 9.0
10.0 69.5 10.0
11.0 69.5 11.0
12.0 69.5 12.0
10.0 62.0 8.5
13.0 44.5 12.5
13.0 62.0 11.0
8.0 49.5 7.0
12.0 49.5 10.5
12.0 44.5 11.5
11.0 44.5 10.5
10.0 44.5 9.5
11.0 49.5 9.5
9.0 62.0 7.5
12.0 62.0 10.0
15.0 62.0 12.5
13.0 57.0 12.5
9.0 44.5 8.5
12.0 57.0 11.5
14.0 49.5 12.0
11.0 57.0 10.5
8.0 44.5 7.5
10.0 57.0 9.5
10.0 49.5 8.5
14.0 62.0 11.5
13.0 69.5 12.5
11.0 62.0 9.0
13.0 49.5 11.0
9.0 57.0 8.5
12.0 69.5 11.5
11.0 69.5 10.5
13.0 44.5 12.0
8.0 62.0 6.5
8.0 57.0 7.5
10.0 69.5 9.5
13.0 62.0 10.5
12.0 44.5 11.0
9.0 49.5 7.5
12.0 49.5 10.0
15.0 49.5 12.5
9.0 69.5 8.5
11.0 44.5 10.0
10.0 62.0 8.0
15.0 62.0 12.0
8.0 69.5 7.5
13.0 57.0 12.0
14.0 49.5 11.5
12.0 57.0 11.0
10.0 44.5 9.0
12.0 62.0 9.5
11.0 49.5 9.0
13.0 69.5 12.0
11.0 57.0 10.0
14.0 44.5 12.5
14.0 62.0 11.0
8.0 49.5 6.5
9.0 44.5 8.0
12.0 69.5 11.0
16.0 62.0 12.5
13.0 49.5 10.5
13.0 44.5 11.5
10.0 57.0 9.0
9.0 62.0 7.0
11.0 69.5 10.0
10.0 49.5 8.0
15.0 49.5 12.0
11.0 62.0 8.5
14.0 57.0 12.5
8.0 44.5 7.0
12.0 44.5 10.5
13.0 62.0 10.0
9.0 57.0 8.0
10.0 69.5 9.0
15.0 62.0 11.5
13.0 57.0 11.5
12.0 49.5 9.5
14.0 69.5 12.5
11.0 44.5 9.5
14.0 49.5 11.0
9.0 69.5 8.0
8.0 57.0 7.0
12.0 57.0 10.5
16.0 49.5 12.5
14.0 44.5 12.0
13.0 69.5 11.5
9.0 49.5 7.0
8.0 62.0 6.0
10.0 62.0 7.5
12.0 62.0 9.0
14.0 62.0 10.5
16.0 62.0 12.0
10.0 44.5 8.5
11.0 57.0 9.5
11.0 49.5 8.5
8.0 69.5 7.0
12.0 69.5 10.5
13.0 44.5 11.0
13.0 49.5 10.0
14.0 57.0 12.0
15.0 49.5 11.5
11.0 69.5 9.5
10.0 57.0 8.5
17.0 62.0 12.5
9.0 44.5 7.5
12.0 44.5 10.0
15.0 44.5 12.5
15.0 62.0 11.0
13.0 57.0 11.0
13.0 62.0 9.5
14.0 69.5 12.0
11.0 62.0 8.0
8.0 49.5 6.0
10.0 49.5 7.5
12.0 49.5 9.0
14.0 49.5 10.5
16.0 49.5 12.0
10.0 69.5 8.5
14.0 44.5 11.5
9.0 62.0 6.5
13.0 69.5 11.0
9.0 57.0 7.5
12.0 57.0 10.0
15.0 57.0 12.5
11.0 44.5 9.0
16.0 62.0 11.5
8.0 44.5 6.5
14.0 62.0 10.0
13.0 44.5 10.5
14.0 57.0 11.5
17.0 49.5 12.5
9.0 69.5 7.5
12.0 69.5 10.0
15.0 69.5 12.5
15.0 49.5 11.0
12.0 62.0 8.5
11.0 57.0 9.0
13.0 49.5 9.5
17.0 62.0 12.0
10.0 44.5 8.0
15.0 44.5 12.0
8.0 57.0 6.5
11.0 49.5 8.0
14.0 69.5 11.5
10.0 62.0 7.0
15.0 62.0 10.5
13.0 57.0 10.5
9.0 49.5 6.5
11.0 69.5 9.0
12.0 44.5 9.5
16.0 49.5 11.5
18.0 62.0 12.5
8.0 69.5 6.5
13.0 62.0 9.0
10.0 57.0 8.0
15.0 57.0 12.0
14.0 44.5 11.0
14.0 49.5 10.0
13.0 69.5 10.5
16.0 44.5 12.5
16.0 62.0 11.0
12.0 57.0 9.5
9.0 44.5 7.0
12.0 49.5 8.5
17.0 49.5 12.0
10.0 69.5 8.0
15.0 69.5 12.0
11.0 62.0 7.5
11.0 44.5 8.5
14.0 57.0 11.0
14.0 62.0 9.5
13.0 44.5 10.0
10.0 49.5 7.0
15.0 49.5 10.5
17.0 62.0 11.5
16.0 57.0 12.5
15.0 44.5 11.5
12.0 69.5 9.5
9.0 57.0 7.0
18.0 49.5 12.5
14.0 69.5 11.0
13.0 49.5 9.0
11.0 57.0 8.5
9.0 62.0 6.0
12.0 62.0 8.0
15.0 62.0 10.0
18.0 62.0 12.0
16.0 69.5 12.5
13.0 57.0 10.0
16.0 49.5 11.0
15.0 57.0 11.5
9.0 69.5 7.0
8.0 44.5 6.0
10.0 44.5 7.5
12.0 44.5 9.0
14.0 44.5 10.5
16.0 44.5 12.0
11.0 49.5 7.5
11.0 69.5 8.5
19.0 62.0 12.5
16.0 62.0 10.5
14.0 49.5 9.5
13.0 69.5 10.0
13.0 62.0 8.5
17.0 49.5 11.5
15.0 69.5 11.5
10.0 62.0 6.5
8.0 57.0 6.0
10.0 57.0 7.5
12.0 57.0 9.0
14.0 57.0 10.5
16.0 57.0 12.0
17.0 44.5 12.5
17.0 62.0 11.0
15.0 44.5 11.0
9.0 49.5 6.0
12.0 49.5 8.0
15.0 49.5 10.0
18.0 49.5 12.0
13.0 44.5 9.5
14.0 62.0 9.0
11.0 44.5 8.0
8.0 69.5 6.0
10.0 69.5 7.5
12.0 69.5 9.0
14.0 69.5 10.5
16.0 69.5 12.0
18.0 62.0 11.5
11.0 62.0 7.0
17.0 57.0 12.5
19.0 49.5 12.5
9.0 44.5 6.5
15.0 57.0 11.0
16.0 49.5 10.5
15.0 62.0 9.5
16.0 44.5 11.5
13.0 57.0 9.5
13.0 49.5 8.5
19.0 62.0 12.0
11.0 57.0 8.0
14.0 44.5 10.0
10.0 49.5 6.5
17.0 69.5 12.5
17.0 49.5 11.0
15.0 69.5 11.0
12.0 62.0 7.5
16.0 62.0 10.0
9.0 57.0 6.5
12.0 44.5 8.5
13.0 69.5 9.5
16.0 57.0 11.5
17.0 44.5 12.0
14.0 49.5 9.0
11.0 69.5 8.0
14.0 57.0 10.0
17.0 62.0 10.5
18.0 49.5 11.5
10.0 44.5 7.0
15.0 44.5 10.5
9.0 69.5 6.5
13.0 62.0 8.0
11.0 49.5 7.0
12.0 57.0 8.5
16.0 69.5 11.5
15.0 49.5 9.5
18.0 44.5 12.5
18.0 62.0 11.0
17.0 57.0 12.0
19.0 49.5 12.0
13.0 44.5 9.0
14.0 69.5 10.0
14.0 62.0 8.5
10.0 57.0 7.0
15.0 57.0 10.5
16.0 44.5 11.0
19.0 62.0 11.5
12.0 49.5 7.5
16.0 49.5 10.0
12.0 69.5 8.5
17.0 69.5 12.0
18.0 57.0 12.5
11.0 44.5 7.5
10.0 62.0 6.0
15.0 62.0 9.0
13.0 57.0 9.0
14.0 44.5 9.5
17.0 49.5 10.5
10.0 69.5 7.0
15.0 69.5 10.5
17.0 44.5 11.5
16.0 57.0 11.0
13.0 49.5 8.0
16.0 62.0 9.5
18.0 69.5 12.5
11.0 62.0 6.5
18.0 49.5 11.0
13.0 69.5 9.0
11.0 57.0 7.5
17.0 62.0 10.0
14.0 57.0 9.5
9.0 44.5 6.0
12.0 44.5 8.0
15.0 44.5 10.0
18.0 44.5 12.0
14.0 49.5 8.5
16.0 69.5 11.0
17.0 57.0 11.5
19.0 49.5 11.5
12.0 62.0 7.0
18.0 62.0 10.5
11.0 69.5 7.5
10.0 49.5 6.0
15.0 49.5 9.0
19.0 44.5 12.5
19.0 62.0 11.0
14.0 69.5 9.5
16.0 44.5 10.5
13.0 62.0 7.5
9.0 57.0 6.0
12.0 57.0 8.0
15.0 57.0 10.0
18.0 57.0 12.0
17.0 69.5 11.5
13.0 44.5 8.5
16.0 49.5 9.5
10.0 44.5 6.5
14.0 62.0 8.0
11.0 49.5 6.5
17.0 44.5 11.0
19.0 57.0 12.5
17.0 49.5 10.0
9.0 69.5 6.0
12.0 69.5 8.0
15.0 69.5 10.0
18.0 69.5 12.0
16.0 57.0 10.5
15.0 62.0 8.5
14.0 44.5 9.0
13.0 57.0 8.5
12.0 49.5 7.0
18.0 49.5 10.5
16.0 62.0 9.0
18.0 44.5 11.5
10.0 57.0 6.5
19.0 69.5 12.5
11.0 44.5 7.0
17.0 57.0 11.0
19.0 49.5 11.0
16.0 69.5 10.5
17.0 62.0 9.5
13.0 49.5 7.5
15.0 44.5 9.5
13.0 69.5 8.5
14.0 57.0 9.0
19.0 44.5 12.0
18.0 62.0 10.0
10.0 69.5 6.5
18.0 57.0 11.5
19.0 62.0 10.5
14.0 49.5 8.0
17.0 69.5 11.0
11.0 57.0 7.0
12.0 44.5 7.5
16.0 44.5 10.0
14.0 69.5 9.0
15.0 57.0 9.5
15.0 49.5 8.5
19.0 57.0 12.0
11.0 62.0 6.0
18.0 69.5 11.5
17.0 44.5 10.5
16.0 49.5 9.0
11.0 69.5 7.0
13.0 44.5 8.0
12.0 62.0 6.5
12.0 57.0 7.5
16.0 57.0 10.0
17.0 49.5 9.5
15.0 69.5 9.5
13.0 62.0 7.0
19.0 69.5 12.0
18.0 44.5 11.0
18.0 49.5 10.0
14.0 62.0 7.5
14.0 44.5 8.5
17.0 57.0 10.5
19.0 49.5 10.5
15.0 62.0 8.0
19.0 44.5 11.5
12.0 69.5 7.5
16.0 69.5 10.0
13.0 57.0 8.0
16.0 62.0 8.5
17.0 62.0 9.0
18.0 57.0 11.0
10.0 44.5 6.0
15.0 44.5 9.0
18.0 62.0 9.5
11.0 49.5 6.0
17.0 69.5 10.5
19.0 62.0 10.0
14.0 57.0 8.5
13.0 69.5 8.0
19.0 57.0 11.5
12.0 49.5 6.5
16.0 44.5 9.5
18.0 69.5 11.0
13.0 49.5 7.0
11.0 44.5 6.5
10.0 57.0 6.0
15.0 57.0 9.0
17.0 44.5 10.0
14.0 49.5 7.5
14.0 69.5 8.5
19.0 69.5 11.5
15.0 49.5 8.0
16.0 57.0 9.5
12.0 44.5 7.0
18.0 44.5 10.5
16.0 49.5 8.5
17.0 49.5 9.0
10.0 69.5 6.0
15.0 69.5 9.0
11.0 57.0 6.5
18.0 49.5 9.5
19.0 44.5 11.0
17.0 57.0 10.0
19.0 49.5 10.0
13.0 44.5 7.5
16.0 69.5 9.5
12.0 57.0 7.0
18.0 57.0 10.5
11.0 69.5 6.5
14.0 44.5 8.0
17.0 69.5 10.0
19.0 57.0 11.0
12.0 62.0 6.0
13.0 62.0 6.5
14.0 62.0 7.0
15.0 62.0 7.5
16.0 62.0 8.0
17.0 62.0 8.5
18.0 62.0 9.0
19.0 62.0 9.5
13.0 57.0 7.5
15.0 44.5 8.5
12.0 69.5 7.0
18.0 69.5 10.5
16.0 44.5 9.0
14.0 57.0 8.0
19.0 69.5 11.0
17.0 44.5 9.5
13.0 69.5 7.5
15.0 57.0 8.5
18.0 44.5 10.0
14.0 69.5 8.0
16.0 57.0 9.0
19.0 44.5 10.5
17.0 57.0 9.5
12.0 49.5 6.0
13.0 49.5 6.5
14.0 49.5 7.0
15.0 49.5 7.5
16.0 49.5 8.0
17.0 49.5 8.5
18.0 49.5 9.0
19.0 49.5 9.5
15.0 69.5 8.5
18.0 57.0 10.0
11.0 44.5 6.0
16.0 69.5 9.0
19.0 57.0 10.5
12.0 44.5 6.5
17.0 69.5 9.5
13.0 44.5 7.0
19.0 62.0 9.0
18.0 69.5 10.0
18.0 62.0 8.5
11.0 57.0 6.0
14.0 44.5 7.5
19.0 69.5 10.5
17.0 62.0 8.0
15.0 44.5 8.0
16.0 62.0 7.5
12.0 57.0 6.5
16.0 44.5 8.5
15.0 62.0 7.0
17.0 44.5 9.0
13.0 57.0 7.0
11.0 69.5 6.0
18.0 44.5 9.5
14.0 62.0 6.5
14.0 57.0 7.5
19.0 44.5 10.0
12.0 69.5 6.5
13.0 62.0 6.0
15.0 57.0 8.0
16.0 57.0 8.5
13.0 69.5 7.0
17.0 57.0 9.0
19.0 49.5 9.0
14.0 69.5 7.5
18.0 57.0 9.5
18.0 49.5 8.5
19.0 57.0 10.0
17.0 49.5 8.0
15.0 69.5 8.0
16.0 49.5 7.5
16.0 69.5 8.5
17.0 69.5 9.0
15.0 49.5 7.0
18.0 69.5 9.5
14.0 49.5 6.5
19.0 69.5 10.0
19.0 62.0 8.5
13.0 49.5 6.0
18.0 62.0 8.0
17.0 62.0 7.5
12.0 44.5 6.0
13.0 44.5 6.5
14.0 44.5 7.0
15.0 44.5 7.5
16.0 44.5 8.0
17.0 44.5 8.5
18.0 44.5 9.0
19.0 44.5 9.5
16.0 62.0 7.0
15.0 62.0 6.5
12.0 57.0 6.0
13.0 57.0 6.5
14.0 57.0 7.0
15.0 57.0 7.5
16.0 57.0 8.0
17.0 57.0 8.5
18.0 57.0 9.0
19.0 57.0 9.5
19.0 49.5 8.5
18.0 49.5 8.0
14.0 62.0 6.0
17.0 49.5 7.5
12.0 69.5 6.0
13.0 69.5 6.5
14.0 69.5 7.0
15.0 69.5 7.5
16.0 69.5 8.0
17.0 69.5 8.5
18.0 69.5 9.0
19.0 69.5 9.5
16.0 49.5 7.0
19.0 62.0 8.0
15.0 49.5 6.5
19.0 44.5 9.0
18.0 62.0 7.5
18.0 44.5 8.5
17.0 44.5 8.0
14.0 49.5 6.0
16.0 44.5 7.5
17.0 62.0 7.0
15.0 44.5 7.0
19.0 57.0 9.0
14.0 44.5 6.5
18.0 57.0 8.5
17.0 57.0 8.0
19.0 49.5 8.0
13.0 44.5 6.0
16.0 62.0 6.5
16.0 57.0 7.5
19.0 69.5 9.0
15.0 57.0 7.0
18.0 49.5 7.5
18.0 69.5 8.5
14.0 57.0 6.5
17.0 69.5 8.0
15.0 62.0 6.0
16.0 69.5 7.5
13.0 57.0 6.0
17.0 49.5 7.0
15.0 69.5 7.0
14.0 69.5 6.5
19.0 62.0 7.5
19.0 44.5 8.5
13.0 69.5 6.0
16.0 49.5 6.5
18.0 44.5 8.0
18.0 62.0 7.0
17.0 44.5 7.5
19.0 57.0 8.5
15.0 49.5 6.0
16.0 44.5 7.0
18.0 57.0 8.0
17.0 62.0 6.5
17.0 57.0 7.5
19.0 49.5 7.5
15.0 44.5 6.5
19.0 69.5 8.5
18.0 69.5 8.0
16.0 57.0 7.0
14.0 44.5 6.0
17.0 69.5 7.5
18.0 49.5 7.0
16.0 62.0 6.0
15.0 57.0 6.5
16.0 69.5 7.0
14.0 57.0 6.0
19.0 44.5 8.0
17.0 49.5 6.5
15.0 69.5 6.5
19.0 62.0 7.0
18.0 44.5 7.5
14.0 69.5 6.0
19.0 57.0 8.0
17.0 44.5 7.0
16.0 49.5 6.0
18.0 62.0 6.5
18.0 57.0 7.5
19.0 69.5 8.0
16.0 44.5 6.5
17.0 57.0 7.0
19.0 49.5 7.0
18.0 69.5 7.5
17.0 62.0 6.0
15.0 44.5 6.0
16.0 57.0 6.5
17.0 69.5 7.0
18.0 49.5 6.5
19.0 44.5 7.5
16.0 69.5 6.5
15.0 57.0 6.0
18.0 44.5 7.0
19.0 62.0 6.5
19.0 57.0 7.5
17.0 49.5 6.0
15.0 69.5 6.0
17.0 44.5 6.5
19.0 69.5 7.5
18.0 57.0 7.0
18.0 62.0 6.0
18.0 69.5 7.0
17.0 57.0 6.5
19.0 49.5 6.5
16.0 44.5 6.0
17.0 69.5 6.5
16.0 57.0 6.0
19.0 44.5 7.0
18.0 49.5 6.0
16.0 69.5 6.0
19.0 57.0 7.0
18.0 44.5 6.5
19.0 62.0 6.0
19.0 69.5 7.0
18.0 57.0 6.5
17.0 44.5 6.0
18.0 69.5 6.5
17.0 57.0 6.0
19.0 49.5 6.0
19.0 44.5 6.5
17.0 69.5 6.0
19.0 57.0 6.5
18.0 44.5 6.0
19.0 69.5 6.5
18.0 57.0 6.0
18.0 69.5 6.0
19.0 44.5 6.0
19.0 57.0 6.0
19.0 69.5 6.0
